Rep,Trtmt,Tray,Row,Col,Survival,HvstDate,Lvs,WetWt,DryWt,WaterWt,Wilting,EstMeanLWt,EstMeanLDWt,EstMeanLWat
1,0.5,1,4,3,1,18-Sep-16,5,8.66,1.04,7.62,,1.73,0.21,1.52
1,0.5,1,4,4,1,18-Sep-16,5,6.28,0.95,5.33,,1.26,0.19,1.07
1,0.5,1,5,1,1,18-Sep-16,5,7.83,0.96,6.87,,1.57,0.19,1.37
1,0.5,1,5,2,1,18-Sep-16,5,7.26,0.88,6.38,,1.45,0.18,1.28
1,0.5,1,5,3,1,18-Sep-16,4,7.20,1.01,6.19,,1.80,0.25,1.55
1,0.5,1,5,4,1,18-Sep-16,6,7.03,0.99,6.04,,1.17,0.17,1.01
1,0.5,1,6,1,1,18-Sep-16,5,9.99,1.24,8.75,,2.00,0.25,1.75
1,0.5,1,6,2,1,18-Sep-16,5,7.62,0.87,6.75,,1.52,0.17,1.35
1,0.5,1,6,3,1,18-Sep-16,5,9.18,1.32,7.86,,1.84,0.26,1.57
1,0.5,1,6,4,1,18-Sep-16,5,7.67,1.15,6.52,,1.53,0.23,1.30
1,0.5,1,7,1,1,18-Sep-16,5,6.47,0.83,5.64,,1.29,0.17,1.13
1,0.5,1,7,2,1,18-Sep-16,5,6.84,0.83,6.01,,1.37,0.17,1.20
1,0.5,1,7,3,1,18-Sep-16,5,8.02,1.10,6.92,,1.60,0.22,1.38
1,0.5,1,7,4,1,18-Sep-16,5,8.68,0.95,7.73,,1.74,0.19,1.55
1,0.5,1,8,1,1,18-Sep-16,4,6.15,0.95,5.20,,1.54,0.24,1.30
1,0.5,1,8,2,1,18-Sep-16,5,7.84,0.95,6.89,,1.57,0.19,1.38
1,0.5,1,8,3,1,18-Sep-16,5,8.64,0.95,7.69,,1.73,0.19,1.54
1,0.5,1,8,4,1,18-Sep-16,5,9.36,1.12,8.24,,1.87,0.22,1.65
1,0.5,1,9,1,1,18-Sep-16,6,6.83,0.82,6.01,,1.14,0.14,1.00
1,0.5,1,9,2,1,18-Sep-16,4,6.45,0.94,5.51,,1.61,0.24,1.38
1,0.5,1,9,3,1,18-Sep-16,5,6.75,1.01,5.74,,1.35,0.20,1.15
1,0.5,1,9,4,1,18-Sep-16,6,8.13,1.01,7.12,,1.36,0.17,1.19
1,0.5,1,10,1,1,18-Sep-16,4,5.22,0.85,4.37,,1.31,0.21,1.09
1,0.5,1,10,2,1,18-Sep-16,6,6.92,0.97,5.95,,1.15,0.16,0.99
1,0.5,1,10,3,1,18-Sep-16,6,6.56,1.07,5.49,,1.09,0.18,0.92
1,0.5,1,10,4,1,18-Sep-16,3,4.30,0.56,3.74,,1.43,0.19,1.25
1,0.5,2,1,1,1,16-Sep-16,5,5.92,0.77,5.15,,1.18,0.15,1.03
1,0.5,2,1,2,1,16-Sep-16,6,6.62,0.90,5.72,,1.10,0.15,0.95
1,0.5,2,1,3,1,16-Sep-16,4,5.98,0.78,5.20,,1.50,0.20,1.30
1,0.5,2,1,4,1,16-Sep-16,4,4.37,0.64,3.73,1,1.09,0.16,0.93
1,0.5,2,2,1,1,16-Sep-16,4,7.68,0.74,6.94,,1.92,0.19,1.74
1,0.5,2,2,2,1,16-Sep-16,4,6.94,0.90,6.04,,1.74,0.23,1.51
1,0.5,2,2,3,1,16-Sep-16,6,7.76,0.91,6.85,,1.29,0.15,1.14
1,0.5,2,2,4,1,16-Sep-16,5,9.21,1.29,7.92,,1.84,0.26,1.58
1,0.5,2,3,1,1,16-Sep-16,4,7.61,0.84,6.77,,1.90,0.21,1.69
1,0.5,2,3,2,1,16-Sep-16,5,8.76,1.10,7.66,,1.75,0.22,1.53
1,0.5,2,3,3,1,16-Sep-16,4,7.30,0.94,6.36,,1.83,0.24,1.59
1,0.5,2,3,4,1,16-Sep-16,4,5.69,0.79,4.90,,1.42,0.20,1.23
1,0.5,2,4,1,1,16-Sep-16,5,7.49,0.77,6.72,1,1.50,0.15,1.34
1,0.5,2,4,2,1,16-Sep-16,4,6.46,0.82,5.64,,1.62,0.21,1.41
1,0.5,2,4,3,1,16-Sep-16,4,6.32,0.78,5.54,,1.58,0.20,1.39
1,0.5,2,4,4,1,16-Sep-16,6,8.56,0.96,7.60,,1.43,0.16,1.27
1,0.5,2,5,1,1,16-Sep-16,5,6.29,0.55,5.74,1,1.26,0.11,1.15
1,0.5,2,5,2,1,16-Sep-16,5,8.07,0.92,7.15,,1.61,0.18,1.43
1,0.5,2,5,3,1,16-Sep-16,4,6.54,0.80,5.74,,1.64,0.20,1.44
1,0.5,2,5,4,1,16-Sep-16,5,7.81,0.99,6.82,,1.56,0.20,1.36
1,0.5,2,6,1,1,16-Sep-16,5,7.98,1.07,6.91,1,1.60,0.21,1.38
1,0.5,2,6,2,1,16-Sep-16,4,7.18,0.84,6.34,,1.80,0.21,1.59
1,0.5,2,6,3,1,16-Sep-16,4,8.07,1.07,7.00,,2.02,0.27,1.75
1,0.5,2,6,4,1,16-Sep-16,5,8.97,1.10,7.87,,1.79,0.22,1.57
1,0.5,2,7,1,1,16-Sep-16,5,6.55,0.85,5.70,1,1.31,0.17,1.14
1,0.5,2,7,2,1,16-Sep-16,6,7.67,0.84,6.83,,1.28,0.14,1.14
1,0.5,2,7,3,1,16-Sep-16,5,6.95,0.76,6.19,,1.39,0.15,1.24
1,0.5,2,7,4,1,16-Sep-16,6,6.84,0.86,5.98,,1.14,0.14,1.00
1,0.5,2,8,1,1,16-Sep-16,5,5.19,0.72,4.47,,1.04,0.14,0.89
1,0.5,2,8,2,1,16-Sep-16,6,9.74,1.28,8.46,,1.62,0.21,1.41
1,0.5,2,8,3,1,16-Sep-16,6,6.13,0.54,5.59,,1.02,0.09,0.93
1,0.5,2,8,4,1,16-Sep-16,8,10.64,1.32,9.32,,1.33,0.17,1.17
1,0.5,2,9,1,1,16-Sep-16,5,5.51,0.76,4.75,,1.10,0.15,0.95
1,0.5,2,9,2,1,16-Sep-16,5,2.73,0.76,1.97,1,0.55,0.15,0.39
1,0.5,2,9,3,1,16-Sep-16,5,7.75,0.90,6.85,,1.55,0.18,1.37
1,0.5,2,9,4,1,16-Sep-16,4,5.95,1.14,4.81,1,1.49,0.29,1.20
1,0.5,2,10,1,1,16-Sep-16,4,5.34,0.73,4.61,,1.34,0.18,1.15
1,0.5,2,10,2,1,16-Sep-16,5,7.53,1.09,6.44,,1.51,0.22,1.29
1,0.5,2,10,3,1,16-Sep-16,5,6.52,0.88,5.64,,1.30,0.18,1.13
1,0.5,2,10,4,1,16-Sep-16,5,4.55,0.84,3.71,1,0.91,0.17,0.74
1,0.5,3,1,1,1,14-Sep-16,4,6.69,0.77,5.92,,1.67,0.19,1.48
1,0.5,3,1,2,1,14-Sep-16,5,7.90,1.05,6.85,,1.58,0.21,1.37
1,0.5,3,1,3,1,14-Sep-16,5,7.19,0.74,6.45,,1.44,0.15,1.29
1,0.5,3,1,4,1,14-Sep-16,4,5.65,0.55,5.10,,1.41,0.14,1.28
1,0.5,3,2,1,1,14-Sep-16,5,8.13,1.00,7.13,,1.63,0.20,1.43
1,0.5,3,2,2,1,14-Sep-16,5,9.33,1.08,8.25,,1.87,0.22,1.65
1,0.5,3,2,3,1,14-Sep-16,4,7.80,0.87,6.93,,1.95,0.22,1.73
1,0.5,3,2,4,1,14-Sep-16,4,5.83,0.66,5.17,,1.46,0.17,1.29
1,0.5,3,3,1,1,14-Sep-16,6,8.54,0.82,7.72,,1.42,0.14,1.29
1,0.5,3,3,2,1,14-Sep-16,5,7.07,0.73,6.34,,1.41,0.15,1.27
1,0.5,3,3,3,1,14-Sep-16,5,6.22,0.52,5.70,,1.24,0.10,1.14
1,0.5,3,3,4,1,14-Sep-16,3,4.23,0.50,3.73,,1.41,0.17,1.24
1,0.5,3,4,1,1,14-Sep-16,5,8.53,1.09,7.44,,1.71,0.22,1.49
1,0.5,3,4,2,1,14-Sep-16,4,6.72,0.69,6.03,,1.68,0.17,1.51
1,0.5,3,4,3,1,14-Sep-16,4,10.22,0.93,9.29,,2.56,0.23,2.32
1,0.5,3,4,4,1,14-Sep-16,5,7.71,0.75,6.96,,1.54,0.15,1.39
1,0.5,3,5,1,1,14-Sep-16,6,9.11,0.86,8.25,,1.52,0.14,1.38
1,0.5,3,5,2,1,14-Sep-16,4,8.30,0.86,7.44,,2.08,0.22,1.86
1,0.5,3,5,3,1,14-Sep-16,4,6.87,0.60,6.27,,1.72,0.15,1.57
1,0.5,3,5,4,1,14-Sep-16,4,7.10,0.87,6.23,,1.78,0.22,1.56
1,0.5,3,6,1,1,14-Sep-16,4,8.43,0.75,7.68,,2.11,0.19,1.92
1,0.5,3,6,2,1,14-Sep-16,5,8.24,0.88,7.36,,1.65,0.18,1.47
1,0.5,3,6,3,1,14-Sep-16,6,7.99,0.94,7.05,,1.33,0.16,1.18
1,0.5,3,6,4,1,14-Sep-16,5,7.43,0.85,6.58,,1.49,0.17,1.32
1,0.5,3,7,1,1,14-Sep-16,4,7.93,0.81,7.12,,1.98,0.20,1.78
1,0.5,3,7,2,1,14-Sep-16,5,7.30,0.80,6.50,,1.46,0.16,1.30
1,0.5,3,7,3,1,14-Sep-16,4,8.46,0.79,7.67,,2.12,0.20,1.92
1,0.5,3,7,4,1,14-Sep-16,4,6.21,0.79,5.42,,1.55,0.20,1.36
1,0.5,3,8,1,1,14-Sep-16,6,9.77,0.92,8.85,,1.63,0.15,1.48
1,0.5,3,8,2,1,14-Sep-16,4,8.27,0.85,7.42,,2.07,0.21,1.86
1,0.5,3,8,3,1,14-Sep-16,5,8.41,0.81,7.60,,1.68,0.16,1.52
1,0.5,3,8,4,1,14-Sep-16,5,9.55,0.99,8.56,,1.91,0.20,1.71
1,0.5,3,9,1,1,14-Sep-16,5,6.69,0.76,5.93,,1.34,0.15,1.19
1,0.5,3,9,2,1,14-Sep-16,5,10.33,1.19,9.14,,2.07,0.24,1.83
1,0.5,3,9,3,1,14-Sep-16,4,6.50,0.72,5.78,,1.63,0.18,1.45
1,0.5,3,9,4,1,14-Sep-16,4,7.55,0.83,6.72,,1.89,0.21,1.68
1,0.5,3,10,1,1,14-Sep-16,4,7.20,0.94,6.26,,1.80,0.24,1.57
1,0.5,3,10,2,1,14-Sep-16,6,8.43,0.90,7.53,,1.41,0.15,1.26
1,0.5,3,10,3,1,14-Sep-16,6,9.53,1.03,8.50,,1.59,0.17,1.42
1,0.5,3,10,4,1,14-Sep-16,5,7.79,0.92,6.87,,1.56,0.18,1.37
1,2,1,1,1,1,16-Sep-16,5,7.39,0.84,6.55,,1.48,0.17,1.31
1,2,1,1,2,1,16-Sep-16,5,8.15,1.12,7.03,,1.63,0.22,1.41
1,2,1,1,3,1,16-Sep-16,6,4.75,0.99,3.76,1,0.79,0.17,0.63
1,2,1,1,4,1,16-Sep-16,5,8.46,1.05,7.41,,1.69,0.21,1.48
1,2,1,2,1,1,16-Sep-16,5,4.55,1.01,3.54,1,0.91,0.20,0.71
1,2,1,2,2,1,16-Sep-16,6,8.79,0.60,8.19,,1.47,0.10,1.37
1,2,1,2,3,1,16-Sep-16,5,7.60,1.25,6.35,1,1.52,0.25,1.27
1,2,1,2,4,1,16-Sep-16,5,6.35,1.12,5.23,1,1.27,0.22,1.05
1,2,1,3,1,1,16-Sep-16,5,8.89,0.88,8.01,,1.78,0.18,1.60
1,2,1,3,2,1,16-Sep-16,4,7.41,0.93,6.48,,1.85,0.23,1.62
1,2,1,3,3,1,16-Sep-16,6,9.69,1.01,8.68,,1.62,0.17,1.45
1,2,1,3,4,1,16-Sep-16,6,8.80,1.01,7.79,,1.47,0.17,1.30
1,2,1,4,1,1,16-Sep-16,5,8.28,1.00,7.28,,1.66,0.20,1.46
1,2,1,4,2,1,16-Sep-16,5,8.86,0.93,7.93,,1.77,0.19,1.59
1,2,1,4,3,1,16-Sep-16,6,10.31,1.18,9.13,,1.72,0.20,1.52
1,2,1,4,4,1,16-Sep-16,5,9.88,1.21,8.67,,1.98,0.24,1.73
1,2,1,5,1,1,16-Sep-16,5,7.53,0.94,6.59,,1.51,0.19,1.32
1,2,1,5,2,1,16-Sep-16,5,8.42,0.80,7.62,,1.68,0.16,1.52
1,2,1,5,3,1,16-Sep-16,6,11.34,1.23,10.11,,1.89,0.21,1.69
1,2,1,5,4,1,16-Sep-16,4,7.52,0.84,6.68,,1.88,0.21,1.67
1,2,1,6,1,1,16-Sep-16,6,8.91,0.94,7.97,,1.49,0.16,1.33
1,2,1,6,2,1,16-Sep-16,5,8.69,0.90,7.79,,1.74,0.18,1.56
1,2,1,6,3,1,16-Sep-16,5,9.88,1.05,8.83,,1.98,0.21,1.77
1,2,1,6,4,1,16-Sep-16,6,11.58,1.39,10.19,,1.93,0.23,1.70
1,2,1,7,1,1,16-Sep-16,7,8.53,0.96,7.57,,1.22,0.14,1.08
1,2,1,7,2,1,16-Sep-16,5,9.50,1.14,8.36,,1.90,0.23,1.67
1,2,1,7,3,1,16-Sep-16,5,11.75,1.40,10.35,,2.35,0.28,2.07
1,2,1,7,4,1,16-Sep-16,7,11.35,1.30,10.05,,1.62,0.19,1.44
1,2,1,8,1,1,16-Sep-16,6,6.49,0.90,5.59,1,1.08,0.15,0.93
1,2,1,8,2,1,16-Sep-16,7,7.36,1.14,6.22,1,1.05,0.16,0.89
1,2,1,8,3,1,16-Sep-16,6,10.59,1.38,9.21,,1.77,0.23,1.54
1,2,1,8,4,1,16-Sep-16,6,10.91,1.28,9.63,,1.82,0.21,1.61
1,2,1,9,1,1,16-Sep-16,5,8.31,1.21,7.10,,1.66,0.24,1.42
1,2,1,9,2,1,16-Sep-16,4,6.06,0.93,5.13,,1.52,0.23,1.28
1,2,1,9,3,1,16-Sep-16,6,10.05,1.49,8.56,,1.68,0.25,1.43
1,2,1,9,4,1,16-Sep-16,4,7.06,0.91,6.15,,1.77,0.23,1.54
1,2,1,10,1,1,16-Sep-16,6,7.75,0.73,7.02,,1.29,0.12,1.17
1,2,1,10,2,1,16-Sep-16,5,7.52,0.76,6.76,,1.50,0.15,1.35
1,2,1,10,3,1,16-Sep-16,5,8.13,1.00,7.13,,1.63,0.20,1.43
1,2,1,10,4,1,16-Sep-16,5,4.81,0.98,3.83,,0.96,0.20,0.77
1,2,2,1,1,1,16-Sep-16,4,5.50,0.70,4.80,,1.38,0.18,1.20
1,2,2,1,2,1,16-Sep-16,4,7.35,0.91,6.44,,1.84,0.23,1.61
1,2,2,1,3,1,16-Sep-16,4,6.25,0.88,5.37,,1.56,0.22,1.34
1,2,2,1,4,1,16-Sep-16,4,8.38,0.99,7.39,,2.10,0.25,1.85
1,2,2,2,1,1,16-Sep-16,5,8.86,1.07,7.79,,1.77,0.21,1.56
1,2,2,2,2,1,16-Sep-16,6,10.12,1.17,8.95,,1.69,0.20,1.49
1,2,2,2,3,1,16-Sep-16,6,8.51,1.18,7.33,,1.42,0.20,1.22
1,2,2,2,4,1,16-Sep-16,5,8.82,1.16,7.66,,1.76,0.23,1.53
1,2,2,3,1,1,16-Sep-16,5,8.35,1.04,7.31,,1.67,0.21,1.46
1,2,2,3,2,1,16-Sep-16,6,10.78,1.15,9.63,,1.80,0.19,1.61
1,2,2,3,3,1,16-Sep-16,4,11.85,1.37,10.48,,2.96,0.34,2.62
1,2,2,3,4,1,16-Sep-16,5,9.95,1.36,8.59,,1.99,0.27,1.72
1,2,2,4,1,1,16-Sep-16,5,12.71,1.17,11.54,,2.54,0.23,2.31
1,2,2,4,2,1,16-Sep-16,5,9.86,1.00,8.86,,1.97,0.20,1.77
1,2,2,4,3,1,16-Sep-16,6,12.27,0.78,11.49,,2.05,0.13,1.92
1,2,2,4,4,1,16-Sep-16,4,11.46,1.34,10.12,,2.87,0.34,2.53
1,2,2,5,1,1,16-Sep-16,5,10.82,1.15,9.67,,2.16,0.23,1.93
1,2,2,5,2,1,16-Sep-16,6,11.21,1.23,9.98,,1.87,0.21,1.66
1,2,2,5,3,1,16-Sep-16,6,14.17,1.40,12.77,,2.36,0.23,2.13
1,2,2,5,4,1,16-Sep-16,4,10.16,1.32,8.84,,2.54,0.33,2.21
1,2,2,6,1,1,16-Sep-16,5,11.36,1.27,10.09,,2.27,0.25,2.02
1,2,2,6,2,1,16-Sep-16,5,9.33,0.96,8.37,,1.87,0.19,1.67
1,2,2,6,3,1,16-Sep-16,3,9.02,0.97,8.05,,3.01,0.32,2.68
1,2,2,6,4,1,16-Sep-16,6,10.06,1.15,8.91,,1.68,0.19,1.49
1,2,2,7,1,1,16-Sep-16,5,8.83,1.01,7.82,,1.77,0.20,1.56
1,2,2,7,2,1,16-Sep-16,7,12.56,1.45,11.11,,1.79,0.21,1.59
1,2,2,7,3,1,16-Sep-16,5,11.43,0.74,10.69,,2.29,0.15,2.14
1,2,2,7,4,1,16-Sep-16,4,10.70,1.45,9.25,,2.68,0.36,2.31
1,2,2,8,1,1,16-Sep-16,5,9.15,0.97,8.18,,1.83,0.19,1.64
1,2,2,8,2,1,16-Sep-16,6,15.22,1.77,13.45,,2.54,0.30,2.24
1,2,2,8,3,1,16-Sep-16,4,10.50,1.13,9.37,,2.63,0.28,2.34
1,2,2,8,4,1,16-Sep-16,6,12.72,1.44,11.28,,2.12,0.24,1.88
1,2,2,9,1,1,16-Sep-16,4,13.16,1.87,11.29,,3.29,0.47,2.82
1,2,2,9,2,1,16-Sep-16,5,7.66,0.97,6.69,,1.53,0.19,1.34
1,2,2,9,3,1,16-Sep-16,6,7.30,0.62,6.68,,1.22,0.10,1.11
1,2,2,9,4,1,16-Sep-16,5,9.28,1.16,8.12,,1.86,0.23,1.62
1,2,2,10,1,1,16-Sep-16,6,6.76,0.85,5.91,,1.13,0.14,0.99
1,2,2,10,2,1,16-Sep-16,6,9.46,1.32,8.14,,1.58,0.22,1.36
1,2,2,10,3,1,16-Sep-16,4,6.68,0.99,5.69,,1.67,0.25,1.42
1,2,2,10,4,1,16-Sep-16,5,7.32,1.21,6.11,1,1.46,0.24,1.22
1,2,3,1,1,1,14-Sep-16,4,5.85,0.55,5.30,,1.46,0.14,1.33
1,2,3,1,2,1,14-Sep-16,5,6.75,0.65,6.10,,1.35,0.13,1.22
1,2,3,1,3,1,14-Sep-16,4,7.03,0.96,6.07,,1.76,0.24,1.52
1,2,3,1,4,1,14-Sep-16,4,7.28,0.88,6.40,,1.82,0.22,1.60
1,2,3,2,1,1,14-Sep-16,4,6.26,0.68,5.58,,1.57,0.17,1.40
1,2,3,2,2,1,14-Sep-16,5,9.56,1.07,8.49,,1.91,0.21,1.70
1,2,3,2,3,1,14-Sep-16,4,6.98,0.89,6.09,,1.75,0.22,1.52
1,2,3,2,4,1,14-Sep-16,4,7.51,0.75,6.76,,1.88,0.19,1.69
1,2,3,3,1,1,14-Sep-16,4,6.49,0.76,5.73,,1.62,0.19,1.43
1,2,3,3,2,1,14-Sep-16,5,10.48,1.51,8.97,,2.10,0.30,1.79
1,2,3,3,3,1,14-Sep-16,4,8.04,0.88,7.16,,2.01,0.22,1.79
1,2,3,3,4,1,14-Sep-16,5,9.09,0.85,8.24,,1.82,0.17,1.65
1,2,3,4,1,1,14-Sep-16,4,7.61,0.73,6.88,,1.90,0.18,1.72
1,2,3,4,2,1,14-Sep-16,4,5.83,0.57,5.26,,1.46,0.14,1.32
1,2,3,4,3,1,14-Sep-16,4,9.61,1.07,8.54,,2.40,0.27,2.14
1,2,3,4,4,1,14-Sep-16,5,8.67,0.89,7.78,,1.73,0.18,1.56
1,2,3,5,1,1,14-Sep-16,5,7.87,0.87,7.00,,1.57,0.17,1.40
1,2,3,5,2,1,14-Sep-16,5,8.24,0.93,7.31,,1.65,0.19,1.46
1,2,3,5,3,1,14-Sep-16,5,9.49,1.23,8.26,,1.90,0.25,1.65
1,2,3,5,4,1,14-Sep-16,4,9.18,0.98,8.20,,2.30,0.25,2.05
1,2,3,6,1,1,14-Sep-16,4,9.89,1.14,8.75,,2.47,0.29,2.19
1,2,3,6,2,1,14-Sep-16,5,5.89,0.57,5.32,,1.18,0.11,1.06
1,2,3,6,3,1,14-Sep-16,6,8.98,1.06,7.92,,1.50,0.18,1.32
1,2,3,6,4,1,14-Sep-16,5,7.88,0.95,6.93,,1.58,0.19,1.39
1,2,3,7,1,1,14-Sep-16,6,5.16,0.31,4.85,,0.86,0.05,0.81
1,2,3,7,2,1,14-Sep-16,5,8.31,0.78,7.53,,1.66,0.16,1.51
1,2,3,7,3,1,14-Sep-16,6,8.77,0.89,7.88,,1.46,0.15,1.31
1,2,3,7,4,1,14-Sep-16,6,5.21,0.58,4.63,,0.87,0.10,0.77
1,2,3,8,1,1,14-Sep-16,4,8.77,0.87,7.90,,2.19,0.22,1.98
1,2,3,8,2,1,14-Sep-16,4,8.46,0.89,7.57,,2.12,0.22,1.89
1,2,3,8,3,1,14-Sep-16,5,8.23,0.98,7.25,,1.65,0.20,1.45
1,2,3,8,4,1,14-Sep-16,5,9.64,1.12,8.52,,1.93,0.22,1.70
1,2,3,9,1,1,14-Sep-16,5,8.89,1.02,7.87,,1.78,0.20,1.57
1,2,3,9,2,1,14-Sep-16,4,8.45,0.96,7.49,,2.11,0.24,1.87
1,2,3,9,3,1,14-Sep-16,5,6.80,0.89,5.91,,1.36,0.18,1.18
1,2,3,9,4,1,14-Sep-16,5,8.88,0.98,7.90,,1.78,0.20,1.58
1,2,3,10,1,1,14-Sep-16,6,7.46,0.63,6.83,,1.24,0.11,1.14
1,2,3,10,2,1,14-Sep-16,6,9.08,0.93,8.15,,1.51,0.16,1.36
1,2,3,10,3,1,14-Sep-16,5,8.71,0.83,7.88,,1.74,0.17,1.58
1,2,3,10,4,1,14-Sep-16,4,7.55,0.67,6.88,,1.89,0.17,1.72
1,5,1,1,1,1,14-Sep-16,7,10.87,1.13,9.74,,1.55,0.16,1.39
1,5,1,1,2,1,14-Sep-16,5,7.72,0.84,6.88,,1.54,0.17,1.38
1,5,1,1,3,1,14-Sep-16,4,7.65,0.82,6.83,,1.91,0.21,1.71
1,5,1,1,4,1,14-Sep-16,5,7.30,0.82,6.48,,1.46,0.16,1.30
1,5,1,2,1,1,14-Sep-16,4,6.11,0.53,5.58,,1.53,0.13,1.40
1,5,1,2,2,1,14-Sep-16,4,7.61,0.82,6.79,,1.90,0.21,1.70
1,5,1,2,3,1,14-Sep-16,5,7.29,0.84,6.45,,1.46,0.17,1.29
1,5,1,2,4,1,14-Sep-16,5,8.15,0.90,7.25,,1.63,0.18,1.45
1,5,1,3,1,1,14-Sep-16,4,10.17,1.13,9.04,,2.54,0.28,2.26
1,5,1,3,2,1,14-Sep-16,5,8.97,0.89,8.08,,1.79,0.18,1.62
1,5,1,3,3,1,14-Sep-16,8,11.53,0.85,10.68,,1.44,0.11,1.34
1,5,1,3,4,1,14-Sep-16,7,9.20,0.80,8.40,,1.31,0.11,1.20
1,5,1,4,1,1,14-Sep-16,3,8.01,0.71,7.30,,2.67,0.24,2.43
1,5,1,4,2,1,14-Sep-16,5,9.06,0.76,8.30,,1.81,0.15,1.66
1,5,1,4,3,1,14-Sep-16,5,9.02,0.94,8.08,,1.80,0.19,1.62
1,5,1,4,4,1,14-Sep-16,4,6.46,0.76,5.70,,1.62,0.19,1.43
1,5,1,5,1,1,14-Sep-16,6,7.18,0.51,6.67,,1.20,0.09,1.11
1,5,1,5,2,1,14-Sep-16,5,9.13,0.94,8.19,,1.83,0.19,1.64
1,5,1,5,3,1,14-Sep-16,5,9.37,0.81,8.56,,1.87,0.16,1.71
1,5,1,5,4,1,14-Sep-16,4,6.40,0.65,5.75,,1.60,0.16,1.44
1,5,1,6,1,1,14-Sep-16,5,7.73,1.29,6.44,,1.55,0.26,1.29
1,5,1,6,2,1,14-Sep-16,5,7.65,0.79,6.86,,1.53,0.16,1.37
1,5,1,6,3,1,14-Sep-16,4,7.80,0.92,6.88,,1.95,0.23,1.72
1,5,1,6,4,1,14-Sep-16,5,7.72,0.88,6.84,,1.54,0.18,1.37
1,5,1,7,1,1,14-Sep-16,6,10.03,0.93,9.10,,1.67,0.16,1.52
1,5,1,7,2,1,14-Sep-16,5,8.16,0.92,7.24,,1.63,0.18,1.45
1,5,1,7,3,1,14-Sep-16,4,6.75,0.80,5.95,,1.69,0.20,1.49
1,5,1,7,4,1,14-Sep-16,5,8.91,1.06,7.85,,1.78,0.21,1.57
1,5,1,8,1,1,14-Sep-16,5,8.22,0.97,7.25,,1.64,0.19,1.45
1,5,1,8,2,1,14-Sep-16,4,7.50,0.84,6.66,,1.88,0.21,1.67
1,5,1,8,3,1,14-Sep-16,4,8.94,1.01,7.93,,2.24,0.25,1.98
1,5,1,8,4,1,14-Sep-16,5,6.89,0.89,6.00,,1.38,0.18,1.20
1,5,1,9,1,1,14-Sep-16,5,7.63,0.88,6.75,,1.53,0.18,1.35
1,5,1,9,2,1,14-Sep-16,6,9.20,0.89,8.31,,1.53,0.15,1.39
1,5,1,9,3,1,14-Sep-16,5,8.99,0.98,8.01,,1.80,0.20,1.60
1,5,1,9,4,1,14-Sep-16,4,6.85,0.79,6.06,,1.71,0.20,1.52
1,5,1,10,1,1,14-Sep-16,6,7.30,1.09,6.21,,1.22,0.18,1.04
1,5,1,10,2,1,14-Sep-16,6,7.24,0.96,6.28,,1.21,0.16,1.05
1,5,1,10,3,1,14-Sep-16,4,7.54,0.82,6.72,,1.89,0.21,1.68
1,5,1,10,4,1,14-Sep-16,5,7.40,0.97,6.43,,1.48,0.19,1.29
1,5,2,1,1,1,18-Sep-16,5,7.66,0.95,6.71,,1.53,0.19,1.34
1,5,2,1,2,1,18-Sep-16,5,4.55,0.61,3.94,,0.91,0.12,0.79
1,5,2,1,3,1,18-Sep-16,5,5.77,0.86,4.91,,1.15,0.17,0.98
1,5,2,1,4,1,18-Sep-16,5,4.81,0.69,4.12,,0.96,0.14,0.82
1,5,2,2,1,1,18-Sep-16,5,6.39,0.75,5.64,,1.28,0.15,1.13
1,5,2,2,2,1,18-Sep-16,5,8.15,1.07,7.08,,1.63,0.21,1.42
1,5,2,2,3,1,18-Sep-16,4,4.97,0.78,4.19,,1.24,0.20,1.05
1,5,2,2,4,1,18-Sep-16,4,5.15,0.80,4.35,,1.29,0.20,1.09
1,5,2,3,1,1,18-Sep-16,6,7.04,1.01,6.03,,1.17,0.17,1.01
1,5,2,3,2,1,18-Sep-16,5,8.15,1.00,7.15,,1.63,0.20,1.43
1,5,2,3,3,1,18-Sep-16,4,6.94,0.76,6.18,,1.74,0.19,1.55
1,5,2,3,4,1,18-Sep-16,4,5.36,0.77,4.59,,1.34,0.19,1.15
1,5,2,4,1,1,18-Sep-16,4,6.86,0.83,6.03,,1.72,0.21,1.51
1,5,2,4,2,1,18-Sep-16,6,11.51,1.32,10.19,,1.92,0.22,1.70
1,5,2,4,3,1,18-Sep-16,7,9.61,1.14,8.47,,1.37,0.16,1.21
1,5,2,4,4,1,18-Sep-16,5,7.32,0.96,6.36,,1.46,0.19,1.27
1,5,2,5,1,1,18-Sep-16,7,7.40,0.75,6.65,,1.06,0.11,0.95
1,5,2,5,2,1,18-Sep-16,5,9.76,1.12,8.64,,1.95,0.22,1.73
1,5,2,5,3,1,18-Sep-16,5,9.31,1.27,8.04,,1.86,0.25,1.61
1,5,2,5,4,1,18-Sep-16,5,6.42,0.85,5.57,,1.28,0.17,1.11
1,5,2,6,1,1,18-Sep-16,6,10.04,1.14,8.90,,1.67,0.19,1.48
1,5,2,6,2,1,18-Sep-16,5,7.21,0.88,6.33,,1.44,0.18,1.27
1,5,2,6,3,1,18-Sep-16,6,9.45,1.25,8.20,,1.58,0.21,1.37
1,5,2,6,4,1,18-Sep-16,7,8.29,1.11,7.18,,1.18,0.16,1.03
1,5,2,7,1,1,18-Sep-16,5,7.48,0.88,6.60,,1.50,0.18,1.32
